order_date,region,category,product,customer_name,quantity,unit_price,revenue,cost,profit
2023-05-14,East,Furniture,Office Chair,Customer_057,5,334.24,1671.2,1315.88,355.32
2023-05-14,North,Clothing,T-Shirt,Customer_097,6,253.76,1522.56,885.11,637.45
2023-05-14,South,Electronics,Headphones,Customer_105,8,474.19,3793.52,2377.82,1415.7
2023-05-14,North,Electronics,Tablet,Customer_094,5,345.02,1725.1,1237.02,488.08
2023-05-14,East,Furniture,Office Chair,Customer_074,5,547.33,2736.65,1839.31,897.34
2023-05-15,North,Clothing,Jacket,Customer_077,3,29.56,88.68,49.7,38.98
2023-05-16,West,Clothing,Sneakers,Customer_097,10,372.97,3729.7,2355.54,1374.16
2023-05-16,East,Furniture,Office Chair,Customer_011,1,624.9,624.9,383.88,241.02
2023-05-16,North,Electronics,Monitor,Customer_084,1,638.91,638.91,392.6,246.31
2023-05-16,West,Furniture,Office Chair,Customer_101,2,403.44,806.88,593.03,213.85
2023-05-16,South,Groceries,Olive Oil,Customer_052,7,644.0,4508.0,3602.77,905.23
2023-05-16,West,Clothing,Jeans,Customer_086,1,222.9,222.9,165.02,57.88
2023-05-17,North,Groceries,Snacks,Customer_034,3,201.09,603.27,386.87,216.4
2023-05-17,North,Groceries,Olive Oil,Customer_014,3,43.73,131.19,77.04,54.15
2023-05-17,West,Clothing,Jacket,Customer_073,6,659.76,3958.56,2102.94,1855.62
2023-05-17,East,Furniture,Sofa,Customer_035,1,594.19,594.19,399.5,194.69
2023-05-17,West,Groceries,Olive Oil,Customer_072,4,584.27,2337.08,1538.78,798.3
2023-05-17,North,Groceries,Olive Oil,Customer_010,4,581.95,2327.8,1594.95,732.85
2023-05-17,South,Groceries,Cereal,Customer_003,3,214.54,643.62,362.07,281.55
2023-05-17,West,Clothing,T-Shirt,Customer_068,4,726.22,2904.88,2274.22,630.66
2023-05-17,West,Furniture,Bookshelf,Customer_047,9,356.47,3208.23,1728.85,1479.38
2023-05-17,East,Furniture,Bookshelf,Customer_035,8,18.14,145.12,78.92,66.2
2023-05-17,North,Clothing,Hat,Customer_065,10,367.6,3676.0,2729.6,946.4
2023-05-17,South,Furniture,Bookshelf,Customer_117,5,61.29,306.45,187.84,118.61
2023-05-17,North,Furniture,Office Chair,Customer_099,3,328.97,986.91,603.32,383.59
2023-05-17,West,Clothing,Jacket,Customer_093,4,351.86,1407.44,890.38,517.06
2023-05-18,South,Furniture,Desk,Customer_036,2,510.54,1021.08,597.64,423.44
2023-05-18,East,Furniture,Desk,Customer_052,9,533.74,4803.66,3611.82,1191.84
2023-05-18,North,Electronics,Laptop,Customer_100,5,479.32,2396.6,1260.75,1135.85
2023-05-18,West,Clothing,T-Shirt,Customer_013,2,171.99,343.98,252.89,91.09
2023-05-18,North,Groceries,Rice,Customer_089,5,343.4,1717.0,953.36,763.64
2023-05-18,West,Electronics,Laptop,Customer_021,5,713.59,3567.95,2224.26,1343.69
2023-05-18,North,Electronics,Headphones,Customer_084,8,41.46,331.68,227.61,104.07
2023-05-19,East,Groceries,Snacks,Customer_003,1,298.54,298.54,189.96,108.58
2023-05-19,West,Toys,Building Blocks,Customer_038,6,528.95,3173.7,2125.29,1048.41
2023-05-19,North,Electronics,Laptop,Customer_101,4,239.21,956.84,552.68,404.16
2023-05-19,North,Furniture,Sofa,Customer_048,3,171.5,514.5,403.71,110.79
2023-05-19,South,Clothing,Jeans,Customer_013,9,255.2,2296.8,1524.6,772.2
2023-05-19,East,Toys,Action Figure,Customer_050,6,325.88,1955.28,1560.46,394.82
2023-05-19,East,Toys,Doll,Customer_070,11,308.16,3389.76,1883.28,1506.48
2023-05-19,North,Groceries,Olive Oil,Customer_017,3,704.85,2114.55,1452.74,661.81
2023-05-20,North,Toys,Doll,Customer_035,3,374.17,1122.51,735.06,387.45
2023-05-20,North,Clothing,Sneakers,Customer_047,5,278.57,1392.85,1071.26,321.59
2023-05-20,North,Electronics,Tablet,Customer_024,9,425.4,3828.6,2780.1,1048.5
2023-05-20,South,Clothing,T-Shirt,Customer_061,7,520.7,3644.9,2665.99,978.91
2023-05-20,North,Groceries,Snacks,Customer_103,4,566.66,2266.64,1155.88,1110.76
2023-05-20,North,Furniture,Bookshelf,Customer_040,6,27.53,165.18,123.65,41.53
2023-05-20,East,Toys,Action Figure,Customer_064,11,636.3,6999.3,5379.62,1619.68
2023-05-20,East,Toys,Building Blocks,Customer_002,4,37.47,149.88,109.24,40.64
2023-05-21,North,Clothing,Jacket,Customer_050,10,43.18,431.8,259.24,172.56
2023-05-21,South,Furniture,Office Chair,Customer_056,8,367.85,2942.8,2009.66,933.14
2023-05-21,West,Clothing,Jeans,Customer_083,1,34.06,34.06,21.85,12.21
2023-05-21,West,Groceries,Rice,Customer_020,2,494.12,988.24,560.57,427.67
2023-05-21,South,Electronics,Laptop,Customer_035,8,765.67,6125.36,3669.04,2456.32
2023-05-21,East,Furniture,Sofa,Customer_063,7,176.3,1234.1,691.23,542.87
2023-05-21,North,Groceries,Olive Oil,Customer_063,2,216.66,433.32,283.55,149.77
2023-05-21,West,Groceries,Cereal,Customer_072,3,90.98,272.94,190.19,82.75
2023-05-21,South,Clothing,Sneakers,Customer_059,9,49.06,441.54,264.63,176.91
2023-05-22,East,Toys,Puzzle,Customer_008,11,557.89,6136.79,3538.79,2598.0
2023-05-22,South,Groceries,Cereal,Customer_116,5,642.02,3210.1,2167.48,1042.62
2023-05-22,East,Electronics,Headphones,Customer_079,8,510.79,4086.32,2938.9,1147.42
2023-05-22,West,Electronics,Tablet,Customer_085,5,247.96,1239.8,845.0,394.8
2023-05-22,South,Toys,Puzzle,Customer_063,7,,1071.28,854.62,216.66
2023-05-22,East,Furniture,Desk,Customer_108,4,175.73,702.92,527.43,175.49
2023-05-22,West,Groceries,Cereal,Customer_034,10,789.39,7893.9,4792.65,3101.25
2023-05-22,East,Furniture,Office Chair,Customer_056,5,,1294.5,799.22,495.28
2023-05-22,North,Groceries,Coffee,Customer_102,1,668.37,668.37,501.21,167.16
2023-05-22,South,Electronics,Monitor,Customer_021,2,120.25,240.5,172.57,67.93
2023-05-22,North,Electronics,Monitor,Customer_010,6,241.38,1448.28,837.9,610.38
2023-05-22,South,Electronics,Headphones,Customer_065,3,747.38,2242.14,1252.26,989.88
2023-05-22,West,Clothing,T-Shirt,Customer_100,5,220.88,1104.4,701.05,403.35
2023-05-23,East,Groceries,Snacks,Customer_093,11,494.7,5441.7,4258.88,1182.82
2023-05-23,South,Groceries,Snacks,Customer_065,4,184.5,738.0,505.52,232.48
2023-05-23,South,Clothing,T-Shirt,Customer_033,7,715.64,5009.48,3805.86,1203.62
2023-05-23,North,Furniture,Bookshelf,Customer_111,11,,6720.67,5356.6,1364.07
2023-05-23,South,Toys,Board Game,Customer_013,3,534.3,1602.9,1004.9,598.0
2023-05-23,East,Furniture,Desk,Customer_073,11,383.61,4219.71,3360.29,859.42
2023-05-24,West,Clothing,T-Shirt,Customer_080,4,391.09,1564.36,1038.39,525.97
2023-05-24,West,Toys,Board Game,Customer_001,11,447.17,4918.87,3609.74,1309.13
2023-05-25,East,Clothing,Jacket,Customer_054,5,762.32,3811.6,2954.11,857.49
2023-05-25,East,Clothing,Hat,Customer_113,6,264.97,1589.82,1094.41,495.41
2023-05-25,South,Groceries,Cereal,Customer_018,7,310.54,2173.78,1175.73,998.05
2023-05-25,South,Toys,Doll,Customer_097,4,343.59,1374.36,688.1,686.26
2023-05-25,North,Groceries,Coffee,Customer_013,4,782.78,3131.12,1976.39,1154.73
2023-05-25,South,Electronics,Headphones,Customer_053,8,187.08,1496.64,992.05,504.59
2023-05-25,North,Toys,Action Figure,Customer_062,4,486.69,1946.76,1223.55,723.21
2023-05-25,East,Furniture,Sofa,Customer_015,1,413.89,413.89,306.09,107.8
2023-05-25,North,Furniture,Table,Customer_019,2,144.66,289.32,189.2,100.12
2023-05-25,West,Groceries,Coffee,Customer_016,4,159.87,639.48,416.64,222.84
2023-05-25,South,Clothing,Jeans,Customer_107,4,585.91,2343.64,1797.24,546.4
2023-05-25,North,Clothing,Jacket,Customer_028,2,687.1,1374.2,690.82,683.38
2023-05-26,West,Electronics,Smartphone,Customer_001,1,406.38,406.38,262.69,143.69
2023-05-26,West,Furniture,Office Chair,Customer_085,8,177.92,1423.36,983.54,439.82
2023-05-26,East,Electronics,Smartphone,Customer_087,1,760.18,760.18,544.02,216.16
2023-05-26,East,Groceries,Coffee,Customer_087,10,,301.2,227.61,73.59
2023-05-26,East,Clothing,Sneakers,Customer_089,10,201.64,2016.4,1250.98,765.42
2023-05-26,North,Groceries,Snacks,Customer_083,4,390.87,1563.48,876.06,687.42
2023-05-26,West,Clothing,Jeans,Customer_052,4,481.09,1924.36,1520.65,403.71
2023-05-26,South,Toys,Puzzle,Customer_035,8,585.61,4684.88,2992.97,1691.91
2023-05-26,East,Groceries,Rice,Customer_039,9,127.4,1146.6,815.93,330.67
2023-05-26,West,Clothing,T-Shirt,Customer_087,3,694.22,2082.66,1507.89,574.77
2023-05-26,North,Toys,Puzzle,Customer_027,7,64.79,453.53,323.07,130.46
2023-05-26,West,Electronics,Smartphone,Customer_058,6,768.4,4610.4,2656.06,1954.34
2023-05-26,North,Toys,Puzzle,Customer_061,9,404.14,3637.26,2670.64,966.62
2023-05-26,South,Furniture,Table,Customer_041,10,763.73,7637.3,4302.02,3335.28
2023-05-26,South,Toys,Building Blocks,Customer_111,5,432.7,2163.5,1649.13,514.37
2023-05-27,West,Groceries,Cereal,Customer_034,11,620.38,6824.18,5091.95,1732.23
2023-05-27,South,Clothing,Hat,Customer_110,6,585.54,3513.24,2272.93,1240.31
2023-05-27,South,Clothing,T-Shirt,Customer_115,3,586.03,1758.09,995.87,762.22
2023-05-27,South,Clothing,Jeans,Customer_107,6,373.63,2241.78,1460.46,781.32
2023-05-27,North,Clothing,Jeans,Customer_013,7,20.2,141.4,90.93,50.47
2023-05-27,West,Toys,Puzzle,Customer_006,3,475.66,1426.98,792.13,634.85
2023-05-27,East,Clothing,Sneakers,Customer_015,1,544.11,544.11,339.7,204.41
2023-05-27,West,Furniture,Office Chair,Customer_069,4,471.94,1887.76,1266.06,621.7
2023-05-28,South,Toys,Action Figure,Customer_083,10,769.59,7695.9,4890.11,2805.79
2023-05-28,East,Clothing,Sneakers,Customer_019,8,231.21,1849.68,1379.43,470.25
2023-05-28,East,Clothing,Hat,Customer_059,6,772.48,4634.88,2540.08,2094.8
2023-05-29,East,Electronics,Smartphone,Customer_082,8,402.95,3223.6,1779.45,1444.15
2023-05-29,East,Furniture,Table,Customer_070,5,679.98,3399.9,2231.97,1167.93
2023-05-29,North,Toys,Doll,Customer_036,11,727.99,8007.89,4892.31,3115.58
2023-05-29,North,Electronics,Tablet,Customer_098,6,171.34,1028.04,585.52,442.52
2023-05-29,West,Furniture,Desk,Customer_118,4,285.92,1143.68,716.98,426.7
2023-05-29,East,Groceries,Coffee,Customer_045,10,71.18,711.8,557.52,154.28
2023-05-29,North,Electronics,Monitor,Customer_084,8,52.85,422.8,328.39,94.41
2023-05-29,West,Groceries,Olive Oil,Customer_047,2,195.48,390.96,268.36,122.6
2023-05-29,West,Groceries,Cereal,Customer_009,2,647.95,1295.9,752.63,543.27
2023-05-30,East,Groceries,Rice,Customer_087,4,,1446.6,1106.56,340.04
2023-05-30,South,Furniture,Desk,Customer_114,10,601.52,6015.2,3508.99,2506.21
2023-05-30,North,Toys,Action Figure,Customer_089,8,359.6,2876.8,1545.35,1331.45
2023-05-30,North,Groceries,Snacks,Customer_078,11,549.21,6041.31,3414.23,2627.08
2023-05-30,East,Clothing,Sneakers,Customer_070,4,197.01,788.04,598.22,189.82
2023-05-31,North,Electronics,Headphones,Customer_112,11,439.09,4829.99,3207.64,1622.35
2023-05-31,South,Groceries,Olive Oil,Customer_056,10,765.15,7651.5,5177.06,2474.44
2023-05-31,West,Electronics,Tablet,Customer_059,8,427.27,3418.16,2674.85,743.31
2023-05-31,West,Groceries,Cereal,Customer_011,2,461.61,923.22,523.03,400.19
2023-05-31,West,Groceries,Coffee,Customer_041,6,692.54,4155.24,3146.35,1008.89
2023-05-31,South,Furniture,Office Chair,Customer_019,6,283.13,1698.78,1006.2,692.58
2023-05-31,East,Furniture,Sofa,Customer_010,9,168.08,1512.72,1118.66,394.06
2023-06-01,West,Groceries,Coffee,Customer_034,9,184.8,1663.2,1255.81,407.39
2023-06-01,East,Clothing,Jeans,Customer_047,9,121.84,1096.56,790.64,305.92
2023-06-01,North,Clothing,Hat,Customer_116,11,386.09,4246.99,2701.61,1545.38
2023-06-01,East,Toys,Action Figure,Customer_086,10,141.83,1418.3,755.25,663.05
2023-06-01,South,Groceries,Snacks,Customer_064,10,461.26,4612.6,2343.9,2268.7
2023-06-01,West,Clothing,Sneakers,Customer_045,2,708.57,1417.14,934.01,483.13
2023-06-02,East,Toys,Building Blocks,Customer_108,11,646.34,7109.74,3590.15,3519.59
2023-06-02,West,Electronics,Monitor,Customer_047,6,508.86,3053.16,2022.14,1031.02
2023-06-02,West,Furniture,Office Chair,Customer_002,3,512.01,1536.03,987.86,548.17
2023-06-02,North,Furniture,Table,Customer_031,5,96.8,484.0,324.8,159.2
2023-06-02,East,Toys,Puzzle,Customer_057,11,760.47,8365.17,5526.92,2838.25
2023-06-03,North,Furniture,Office Chair,Customer_005,1,47.48,47.48,37.09,10.39
2023-06-03,West,Electronics,Laptop,Customer_117,8,400.66,3205.28,2060.37,1144.91
2023-06-03,North,Electronics,Tablet,Customer_098,5,200.63,1003.15,645.03,358.12
2023-06-03,West,Clothing,Jacket,Customer_025,4,595.22,2380.88,1550.43,830.45
2023-06-03,South,Clothing,Jacket,Customer_059,9,137.49,1237.41,692.09,545.32
2023-06-03,West,Furniture,Bookshelf,Customer_112,6,618.29,3709.74,1857.3,1852.44
2023-06-03,North,Clothing,Jacket,Customer_061,6,495.03,2970.18,1987.29,982.89
2023-06-03,North,Furniture,Sofa,Customer_082,5,156.32,781.6,605.87,175.73
2023-06-04,East,Groceries,Olive Oil,Customer_066,3,90.46,271.38,157.94,113.44
2023-06-04,East,Groceries,Olive Oil,Customer_066,8,329.37,2634.96,1573.45,1061.51
2023-06-04,East,Furniture,Table,Customer_110,10,344.88,3448.8,1788.35,1660.45
2023-06-04,South,Furniture,Desk,Customer_102,9,702.31,6320.79,3621.52,2699.27
2023-06-04,West,Electronics,Monitor,Customer_119,1,455.68,455.68,275.9,179.78
2023-06-04,East,Furniture,Desk,Customer_050,1,370.24,370.24,292.1,78.14
2023-06-04,South,Furniture,Office Chair,Customer_016,1,386.17,386.17,248.87,137.3
2023-06-05,West,Electronics,Monitor,Customer_119,2,609.54,1219.08,797.13,421.95
2023-06-05,East,Electronics,Tablet,Customer_018,8,200.88,1607.04,1095.98,511.06
2023-06-05,South,Clothing,Jacket,Customer_033,1,89.84,89.84,48.54,41.3
2023-06-05,North,Toys,Action Figure,Customer_060,11,134.31,1477.41,1117.37,360.04
2023-06-05,West,Clothing,Jeans,Customer_116,9,204.95,1844.55,1306.68,537.87
2023-06-05,West,Electronics,Tablet,Customer_073,11,190.79,2098.69,1058.53,1040.16
2023-06-05,East,Groceries,Snacks,Customer_017,8,429.12,3432.96,2330.7,1102.26
2023-06-05,North,Groceries,Cereal,Customer_060,5,226.51,1132.55,699.95,432.6
2023-06-05,East,Furniture,Desk,Customer_039,5,513.45,2567.25,1794.84,772.41
2023-06-05,East,Groceries,Coffee,Customer_018,7,121.31,849.17,510.89,338.28
2023-06-05,South,Furniture,Office Chair,Customer_067,7,473.63,3315.41,2126.34,1189.07
2023-06-05,West,Clothing,T-Shirt,Customer_030,2,322.92,645.84,512.16,133.68
2023-06-06,South,Furniture,Bookshelf,Customer_029,1,29.17,29.17,20.67,8.5
2023-06-06,West,Clothing,Sneakers,Customer_002,4,525.34,2101.36,1222.94,878.42
2023-06-06,West,Groceries,Coffee,Customer_078,2,,602.08,468.03,134.05
2023-06-06,North,Groceries,Cereal,Customer_002,11,514.71,5661.81,4009.61,1652.2
2023-06-06,North,Electronics,Headphones,Customer_015,3,334.54,1003.62,687.73,315.89
2023-06-06,North,Electronics,Smartphone,Customer_091,8,26.57,212.56,168.22,44.34
2023-06-06,West,Electronics,Laptop,Customer_102,7,733.11,5131.77,4010.94,1120.83
2023-06-06,East,Furniture,Bookshelf,Customer_023,8,420.84,3366.72,2001.8,1364.92
2023-06-06,West,Furniture,Table,Customer_011,2,528.65,1057.3,822.68,234.62
2023-06-06,West,Furniture,Desk,Customer_047,8,576.75,4614.0,3556.41,1057.59
2023-06-07,East,Groceries,Rice,Customer_019,2,760.42,1520.84,789.28,731.56
2023-06-07,East,Furniture,Table,Customer_059,5,517.17,2585.85,1308.7,1277.15
2023-06-07,North,Groceries,Snacks,Customer_075,5,736.08,3680.4,2850.39,830.01
2023-06-07,East,Toys,Puzzle,Customer_025,4,316.01,1264.04,928.58,335.46
2023-06-07,East,Clothing,Hat,Customer_056,2,394.8,789.6,595.39,194.21
2023-06-07,West,Electronics,Laptop,Customer_072,1,759.0,759.0,571.33,187.67
2023-06-07,East,Furniture,Office Chair,Customer_102,3,140.11,420.33,223.39,196.94
2023-06-07,South,Electronics,Smartphone,Customer_099,4,563.35,2253.4,1702.65,550.75
2023-06-07,East,Electronics,Smartphone,Customer_056,7,211.11,1477.77,1112.06,365.71
2023-06-07,East,Furniture,Desk,Customer_027,8,462.52,3700.16,2320.12,1380.04
2023-06-07,South,Electronics,Headphones,Customer_086,5,177.69,888.45,634.57,253.88
2023-06-08,North,Clothing,Jacket,Customer_109,11,211.2,2323.2,1423.74,899.46
2023-06-08,West,Groceries,Snacks,Customer_052,8,404.32,3234.56,2141.14,1093.42
2023-06-08,North,Groceries,Olive Oil,Customer_075,8,395.01,3160.08,2009.57,1150.51
2023-06-08,South,Electronics,Tablet,Customer_037,11,787.41,8661.51,4382.47,4279.04
2023-06-08,East,Furniture,Table,Customer_067,11,632.89,6961.79,3533.05,3428.74
2023-06-08,North,Furniture,Desk,Customer_100,7,573.53,4014.71,2386.69,1628.02
2023-06-08,South,Furniture,Office Chair,Customer_099,2,157.97,315.94,242.72,73.22
2023-06-08,West,Furniture,Sofa,Customer_030,1,642.92,642.92,450.76,192.16
2023-06-08,East,Clothing,Jacket,Customer_095,11,381.03,4191.33,2652.88,1538.45
2023-06-09,West,Electronics,Headphones,Customer_015,3,550.03,1650.09,1164.23,485.86
2023-06-09,West,Groceries,Coffee,Customer_022,6,753.69,4522.14,2787.82,1734.32
2023-06-09,West,Clothing,Hat,Customer_111,9,476.39,4287.51,2889.89,1397.62
2023-06-09,West,Furniture,Desk,Customer_105,10,576.53,5765.3,3730.31,2034.99
2023-06-09,East,Clothing,Jacket,Customer_089,8,369.11,2952.88,1829.02,1123.86
2023-06-09,North,Groceries,Snacks,Customer_041,1,450.85,450.85,349.83,101.02
2023-06-09,East,Groceries,Snacks,Customer_069,8,511.64,4093.12,3215.36,877.76
2023-06-09,West,Clothing,Sneakers,Customer_012,2,460.83,921.66,496.36,425.3
2023-06-09,East,Electronics,Monitor,Customer_070,1,726.67,726.67,490.28,236.39
2023-06-10,South,Toys,Building Blocks,Customer_116,2,55.17,110.34,59.06,51.28
2023-06-10,South,Groceries,Rice,Customer_064,9,394.33,3548.97,2239.85,1309.12
2023-06-10,East,Electronics,Headphones,Customer_060,7,91.34,639.38,410.38,229.0
2023-06-10,North,Toys,Action Figure,Customer_119,9,405.53,3649.77,2533.13,1116.64
2023-06-10,East,Clothing,T-Shirt,Customer_045,7,741.6,5191.2,2693.92,2497.28
2023-06-10,North,Furniture,Bookshelf,Customer_083,10,156.67,1566.7,934.21,632.49
2023-06-10,West,Electronics,Tablet,Customer_112,11,550.3,6053.3,4826.53,1226.77
2023-06-10,West,Clothing,T-Shirt,Customer_033,11,633.01,6963.11,3615.74,3347.37
2023-06-10,East,Electronics,Headphones,Customer_022,1,209.31,209.31,123.91,85.4
2023-06-11,East,Groceries,Snacks,Customer_044,8,293.38,2347.04,1185.44,1161.6
2023-06-11,South,Toys,Board Game,Customer_026,6,710.07,4260.42,2751.92,1508.5
2023-06-11,West,Toys,Board Game,Customer_032,11,7.6,83.6,50.17,33.43
2023-06-11,West,Groceries,Olive Oil,Customer_026,3,708.93,2126.79,1332.24,794.55
2023-06-11,North,Furniture,Sofa,Customer_068,11,526.61,5792.71,3262.1,2530.61
2023-06-11,North,Clothing,Jacket,Customer_072,7,328.54,2299.78,1764.95,534.83
2023-06-11,West,Toys,Action Figure,Customer_071,10,762.84,7628.4,6058.05,1570.35
2023-06-11,North,Clothing,Jeans,Customer_048,9,614.58,5531.22,3943.82,1587.4
2023-06-11,West,Furniture,Sofa,Customer_072,11,197.18,2168.98,1529.43,639.55
2023-06-11,East,Furniture,Sofa,Customer_023,1,179.89,179.89,90.55,89.34
2023-06-12,North,Clothing,Hat,Customer_081,10,323.7,3237.0,1907.3,1329.7
2023-06-12,South,Groceries,Rice,Customer_104,5,764.61,3823.05,1953.87,1869.18
2023-06-12,West,Clothing,T-Shirt,Customer_026,1,76.4,76.4,38.25,38.15
2023-06-12,West,Furniture,Table,Customer_098,7,394.74,2763.18,1386.07,1377.11
2023-06-12,South,Furniture,Office Chair,Customer_069,2,312.86,625.72,460.11,165.61
2023-06-12,West,Electronics,Tablet,Customer_063,4,38.86,155.44,122.92,32.52
2023-06-12,East,Furniture,Bookshelf,Customer_023,11,145.27,1597.97,1247.97,350.0
2023-06-12,West,Toys,Puzzle,Customer_022,11,142.47,1567.17,1104.58,462.59
2023-06-13,East,Electronics,Tablet,Customer_021,5,698.57,3492.85,2094.9,1397.95
2023-06-13,North,Toys,Puzzle,Customer_053,6,61.79,370.74,266.15,104.59
2023-06-13,East,Groceries,Rice,Customer_042,10,261.98,2619.8,1504.63,1115.17
2023-06-13,West,Toys,Building Blocks,Customer_079,2,367.93,735.86,427.91,307.95
2023-06-13,East,Furniture,Office Chair,Customer_009,7,344.06,2408.42,1429.43,978.99
2023-06-13,West,Clothing,Jacket,Customer_066,1,462.9,462.9,307.04,155.86
2023-06-13,West,Toys,Doll,Customer_089,6,293.02,1758.12,1071.6,686.52
2023-06-13,East,Furniture,Desk,Customer_087,10,7.39,73.9,55.65,18.25
2023-06-13,South,Toys,Puzzle,Customer_012,4,418.65,1674.6,1211.43,463.17
2023-06-13,West,Toys,Action Figure,Customer_014,5,60.74,303.7,187.86,115.84
2023-06-13,North,Toys,Building Blocks,Customer_074,8,37.03,296.24,193.64,102.6
2023-06-13,North,Furniture,Bookshelf,Customer_076,4,654.54,2618.16,1435.83,1182.33
2023-06-14,North,Clothing,T-Shirt,Customer_120,4,683.45,2733.8,2116.79,617.01
2023-06-14,South,Electronics,Monitor,Customer_057,2,5.18,10.36,8.02,2.34
2023-06-14,South,Furniture,Office Chair,Customer_067,5,54.01,270.05,212.68,57.37
2023-06-14,West,Toys,Doll,Customer_038,8,515.19,4121.52,2278.42,1843.1
2023-06-14,West,Toys,Puzzle,Customer_001,1,346.11,346.11,174.88,171.23
2023-06-14,North,Groceries,Rice,Customer_080,6,456.86,2741.16,1463.62,1277.54
2023-06-14,South,Toys,Doll,Customer_107,8,404.54,3236.32,1788.67,1447.65
2023-06-14,East,Clothing,T-Shirt,Customer_091,10,651.3,6513.0,4223.55,2289.45
2023-06-14,North,Groceries,Coffee,Customer_109,9,139.31,1253.79,981.1,272.69
2023-06-14,North,Toys,Board Game,Customer_070,7,447.37,3131.59,2209.17,922.42
2023-06-15,South,Electronics,Tablet,Customer_039,10,6.49,64.9,50.62,14.28
2023-06-15,East,Clothing,T-Shirt,Customer_075,8,784.97,6279.76,4534.7,1745.06
2023-06-15,South,Groceries,Snacks,Customer_117,7,142.6,998.2,540.87,457.33
